Unnamed: 0,Article ID,Article Name,Paragraph,Original,English,Google,Gemini,ChatGPT,English - Google,English - Gemini,English - ChatGPT
725,12,Bai Ganyo The Journalist Bul,67,"— Гуньо бе, ти какво ще речеш? — обръща се приятелски бай Ганьо. — Ний искаме да издаваме един вестник, а?","“Well then, Gunyo, what do you say?” Bai Ganyo addressed him amiably. “We want to publish a newspaper. What do you think?”","""Gunyo, what do you think?"" says Mr. Ganyo in a friendly tone. ""We want to publish a newspaper, huh?""","— Gunyo, what do you say? — Bay Ganyo turned to him in a friendly way. — We want to publish a newspaper, eh?","— Ganyo, what do you say? — says Bay Ganyo in a friendly manner. — We want to publish a newspaper, eh?",0.84343493,0.8079303,0.78841287
726,12,Bai Ganyo The Journalist Bul,68,"— Защо не, да издаваме. Кьораво има ли? — пита Гуньо с подмигване и с бързо шаване на пръстите си.","“Why not? Let’s do it. Is there some sweetener in it?” asked Gunyo with a wink, rubbing his fingers together suggestively.","""Why not, let's reveal it. Is there a cure?"" asks Gugno with a wink and a quick snap of his fingers.","— Why not, let's publish. Is there any easy money in it? — Gunyo asked with a wink and a quick movement of his fingers.","— Why not, let’s issue them. Is there any chance of going blind? — asks Gunyo with a wink and a quick twitch of his fingers.",0.5307418,0.57398,0.5583391
727,12,Bai Ganyo The Journalist Bul,69,— Ти си гледай кефа.,“Don’t you worry about that!”,"""You take care of yourself.""",— You just enjoy yourself.,— You just enjoy yourself.,0.54350305,0.2749163,0.2749163
728,12,Bai Ganyo The Journalist Bul,70,— Ама има ли?,"“Well, is there?”","""But is there?""",— But is there?,— But is there?,0.90669876,0.67347527,0.67347527
729,12,Bai Ganyo The Journalist Bul,71,"— Има, има, гледай си кефа.","“There is, there is! I told you not to worry about that.”","""There is, there is, enjoy yourself.""","— There is, there is, just enjoy yourself.","— There is, there is, enjoy yourself.",0.73377943,0.51064944,0.5558321
730,12,Bai Ganyo The Journalist Bul,72,"— Добре. Какъв вестник да издаваме — за правителството ли, или опозиция? Казвай скоро, че ме чакат клиенти.",“Fine. What sort of paper should we put out? One for the government or for the opposition? Hurry up! My clients are waiting for me.”,"""Okay. What kind of newspaper should we publish—for the government or the opposition? Tell me soon, I have clients waiting for me.""","— Fine. What kind of newspaper shall we publish—pro-government or opposition? Speak up quickly, for I have customers waiting.","— Fine. What newspaper are we going to publish — for the government or for the opposition? Say it quickly, because clients are waiting for me.",0.87155545,0.7068515,0.7724426
731,12,Bai Ganyo The Journalist Bul,73,"— Сега там е цаката — дали правителствен, дали опозиция? Не знам, дявола да го вземе, колко ще изтраят днешните.","“Ah, there’s the rub! Should we be for the government or for the opposition? Drat it all, we don’t know how long these guys will stay in power.”","""Now that's the deal - is it government or opposition? I don't know how long the current ones will last, damn it.""","— That’s the trick now—whether to be pro-government or opposition? I don’t know, damn it, how long the current lot will last.","— Now that’s the catch — whether government or opposition? I don’t know, the devil take it, how long will today’s lot last.",0.85726094,0.67381513,0.70224035
732,12,Bai Ganyo The Journalist Bul,74,"— Казвай скоро, че ме чакат клиенти.","“Well, what do you say? My clients are waiting.”",— Tell me soon that I have clients waiting for me.,"— Make it quick, I have clients waiting.","— Say it quickly, because clients are waiting for me.",0.66571915,0.7075827,0.7048242
733,12,Bai Ganyo The Journalist Bul,75,"— Знаеш ли какво, Гуньо? — съображава бай Ганьо, без да обръща внимание на думите на адвокатина. — Аз мисля сега засега да я караме с правителството...","“You know what we’ll do,” put in Bai Ganyo, without paying any attention to the Lawyer’s remarks. “I think for the time being we should run with the government.”","""You know what, Gunyo?"" pondered Bai Gunyo, ignoring the lawyer's words. ""I think we'll just have to deal with the government for now...""","— You know what, Gunyo? — Bay Ganyo reasoned, without paying any attention to the lawyer's words. — I think for the time being we should stick with the government...","— You know what, Gunyo? — Bay Ganyo reasoned, paying no attention to the lawyer’s words. — I think for now we should go along with the government...",0.7511555,0.71607345,0.70668364
734,12,Bai Ganyo The Journalist Bul,76,"— Тъй, тъй, най-добре с правителството — бързат да заявят Гочоолу и Дочоолу.","“That’s right. That’s the way. It would be best to go with the government,” Gochoolu and Dochoolu hastened to add.","""Well, well, best with the government,"" Gochoolu and Dochoolu are quick to declare.","— Quite so, quite so, it’s best to be with the government — Gochoolu and Dochoolu hasten to declare.","— Yes, yes, best with the government — Gochoolu and Dochoolu hasten to declare.",0.8088205,0.65466714,0.7149352
